,pow,ymdhms,temprt,rain,humdt,sunshine,cloud,visiblt,sample,name,fullday,year,month,season
5166,3800,2020040906,4.1,0.0,57.0,0.0,0.0,1909.0,train,PV,20200409,2020,4,spring
5167,27600,2020040907,4.2,0.0,59.0,0.1,0.0,1827.0,train,PV,20200409,2020,4,spring
5168,71600,2020040908,6.6,0.0,49.0,1.0,0.0,1752.0,train,PV,20200409,2020,4,spring
5169,99800,2020040909,9.2,0.0,40.0,1.0,0.0,1874.0,train,PV,20200409,2020,4,spring
5170,138800,2020040910,10.8,0.0,30.0,1.0,0.0,1617.0,train,PV,20200409,2020,4,spring
5171,157800,2020040911,12.1,0.0,25.0,1.0,0.0,1597.0,train,PV,20200409,2020,4,spring
5172,145600,2020040912,12.6,0.0,25.0,1.0,0.0,1767.0,train,PV,20200409,2020,4,spring
5173,153000,2020040913,14.4,0.0,29.0,1.0,0.0,1639.0,train,PV,20200409,2020,4,spring
5174,132400,2020040914,15.2,0.0,22.0,1.0,0.0,1843.0,train,PV,20200409,2020,4,spring
5175,99400,2020040915,16.8,0.0,23.0,1.0,0.0,1649.0,train,PV,20200409,2020,4,spring
5176,57000,2020040916,15.3,0.0,27.0,1.0,0.0,1312.0,train,PV,20200409,2020,4,spring
5177,27200,2020040917,14.6,0.0,28.0,0.7,9.0,1652.0,train,PV,20200409,2020,4,spring
5178,4400,2020040918,13.1,0.0,25.0,0.3,4.0,1825.0,train,PV,20200409,2020,4,spring
5179,0,2020040919,11.7,0.0,30.0,0.3,0.0,1749.0,train,PV,20200409,2020,4,spring
5180,0,2020040920,10.2,0.0,43.0,0.0,0.0,1686.0,train,PV,20200409,2020,4,spring
5181,0,2020040921,9.0,0.0,50.0,0.0,7.0,1693.0,train,PV,20200409,2020,4,spring
5182,0,2020040922,8.5,0.0,49.0,0.0,8.0,1696.0,train,PV,20200409,2020,4,spring
5183,0,2020040923,8.0,0.0,47.0,0.0,10.0,1723.0,train,PV,20200409,2020,4,spring
5184,0,2020041000,7.8,0.0,47.0,0.0,9.0,1721.0,train,PV,20200410,2020,4,spring
5185,0,2020041001,7.6,0.0,47.0,0.0,10.0,1658.0,train,PV,20200410,2020,4,spring
5186,0,2020041002,6.2,0.0,69.0,0.0,10.0,1407.0,train,PV,20200410,2020,4,spring
5187,0,2020041003,5.9,0.0,73.0,0.0,10.0,1328.0,train,PV,20200410,2020,4,spring
5188,0,2020041004,6.8,0.0,58.0,0.0,10.0,1481.0,train,PV,20200410,2020,4,spring
5189,0,2020041005,6.4,0.0,63.0,0.0,0.0,1517.0,train,PV,20200410,2020,4,spring
5190,200,2020041006,6.7,0.0,60.0,0.0,6.0,1459.0,train,PV,20200410,2020,4,spring
5191,6800,2020041007,6.8,0.0,63.0,0.0,8.0,1410.0,train,PV,20200410,2020,4,spring
5192,15000,2020041008,7.4,0.0,60.0,0.0,9.0,1400.0,train,PV,20200410,2020,4,spring
5193,39800,2020041009,8.4,0.0,60.0,0.0,9.0,1440.0,train,PV,20200410,2020,4,spring
5194,34600,2020041010,10.5,0.0,60.0,0.0,9.0,1311.0,train,PV,20200410,2020,4,spring
5195,1800,2020041011,10.6,0.0,61.0,0.1,9.0,1264.0,train,PV,20200410,2020,4,spring
5196,52800,2020041012,10.4,0.0,61.0,0.0,9.0,1298.0,train,PV,20200410,2020,4,spring
5197,21400,2020041013,10.3,0.0,61.0,0.0,9.0,1356.0,train,PV,20200410,2020,4,spring
5198,23800,2020041014,10.3,0.0,63.0,0.0,9.0,1355.0,train,PV,20200410,2020,4,spring
5199,22200,2020041015,10.4,0.0,60.0,0.0,9.0,1250.0,train,PV,20200410,2020,4,spring
5200,23400,2020041016,11.2,0.0,59.0,0.2,9.0,1162.0,train,PV,20200410,2020,4,spring
5201,12200,2020041017,11.0,0.0,61.0,0.4,7.0,1304.0,train,PV,20200410,2020,4,spring
5202,3000,2020041018,10.4,0.0,64.0,0.1,9.0,1276.0,train,PV,20200410,2020,4,spring
5203,0,2020041019,9.7,0.0,69.0,0.0,0.0,1262.0,train,PV,20200410,2020,4,spring
5204,0,2020041020,9.3,0.0,73.0,0.0,10.0,1504.0,train,PV,20200410,2020,4,spring
5205,0,2020041021,9.0,0.0,75.0,0.0,9.0,1475.0,train,PV,20200410,2020,4,spring
5206,0,2020041022,8.1,0.0,79.0,0.0,7.0,1378.0,train,PV,20200410,2020,4,spring
5207,0,2020041023,7.9,0.0,82.0,0.0,4.0,1298.0,train,PV,20200410,2020,4,spring
5208,0,2020041100,7.6,0.0,83.0,0.0,9.0,1180.0,train,PV,20200411,2020,4,spring
5209,0,2020041101,7.3,0.0,86.0,0.0,9.0,1146.0,train,PV,20200411,2020,4,spring
5210,0,2020041102,6.8,0.0,88.0,0.0,9.0,1146.0,train,PV,20200411,2020,4,spring
5211,0,2020041103,6.6,0.0,89.0,0.0,9.0,1119.0,train,PV,20200411,2020,4,spring
5212,0,2020041104,6.3,0.0,91.0,0.0,9.0,1153.0,train,PV,20200411,2020,4,spring
5213,0,2020041105,6.2,0.0,93.0,0.0,9.0,854.0,train,PV,20200411,2020,4,spring
5214,400,2020041106,6.1,0.5,98.0,0.0,10.0,592.0,train,PV,20200411,2020,4,spring
5215,6400,2020041107,6.3,0.2,99.0,0.0,10.0,593.0,train,PV,20200411,2020,4,spring
5216,13600,2020041108,6.9,0.5,99.0,0.0,8.0,779.0,train,PV,20200411,2020,4,spring
5217,29800,2020041109,7.6,0.0,90.0,0.0,10.0,1037.0,train,PV,20200411,2020,4,spring
5218,49400,2020041110,8.5,0.0,84.0,0.0,10.0,1344.0,train,PV,20200411,2020,4,spring
5219,40800,2020041111,9.3,0.0,79.0,0.0,10.0,1464.0,train,PV,20200411,2020,4,spring
5220,55200,2020041112,9.9,0.0,79.0,0.0,10.0,1545.0,train,PV,20200411,2020,4,spring
5221,32400,2020041113,9.0,0.0,75.0,0.0,10.0,1252.0,train,PV,20200411,2020,4,spring
5222,24600,2020041114,8.7,0.0,83.0,0.0,10.0,1522.0,train,PV,20200411,2020,4,spring
5223,22800,2020041115,7.9,0.8,89.0,0.0,10.0,1329.0,train,PV,20200411,2020,4,spring
5224,13000,2020041116,7.2,0.8,86.0,0.0,10.0,794.0,train,PV,20200411,2020,4,spring
5225,7200,2020041117,6.8,0.9,92.0,0.0,10.0,621.0,train,PV,20200411,2020,4,spring
5226,1200,2020041118,6.6,1.0,93.0,0.0,10.0,554.0,train,PV,20200411,2020,4,spring
5227,0,2020041119,6.3,0.7,94.0,0.0,10.0,500.0,train,PV,20200411,2020,4,spring
5228,0,2020041120,5.9,0.9,95.0,0.0,10.0,529.0,train,PV,20200411,2020,4,spring
5229,0,2020041121,5.6,1.2,97.0,0.0,10.0,338.0,train,PV,20200411,2020,4,spring
5230,0,2020041122,5.5,1.2,97.0,0.0,10.0,347.0,train,PV,20200411,2020,4,spring
5231,0,2020041123,5.4,1.1,98.0,0.0,10.0,375.0,train,PV,20200411,2020,4,spring
5232,0,2020041200,5.4,0.7,97.0,0.0,10.0,437.0,train,PV,20200412,2020,4,spring
5233,0,2020041201,5.4,0.4,97.0,0.0,10.0,482.0,train,PV,20200412,2020,4,spring
5234,0,2020041202,5.4,0.4,96.0,0.0,10.0,823.0,train,PV,20200412,2020,4,spring
5235,0,2020041203,5.3,0.4,96.0,0.0,10.0,565.0,train,PV,20200412,2020,4,spring
5236,0,2020041204,5.2,0.2,95.0,0.0,9.0,518.0,train,PV,20200412,2020,4,spring
5237,0,2020041205,5.1,0.1,95.0,0.0,0.0,487.0,train,PV,20200412,2020,4,spring
5238,1200,2020041206,5.1,0.0,95.0,0.0,9.0,449.0,train,PV,20200412,2020,4,spring
5239,15400,2020041207,5.3,0.0,93.0,0.0,10.0,634.0,train,PV,20200412,2020,4,spring
5240,49200,2020041208,6.2,0.0,91.0,0.1,9.0,474.0,train,PV,20200412,2020,4,spring
5241,43400,2020041209,7.4,0.0,83.0,0.5,9.0,614.0,train,PV,20200412,2020,4,spring
5242,58200,2020041210,8.5,0.0,77.0,0.0,8.0,730.0,train,PV,20200412,2020,4,spring
5243,42600,2020041211,11.3,0.0,65.0,0.5,8.0,928.0,train,PV,20200412,2020,4,spring
5244,29400,2020041212,11.2,0.0,59.0,0.3,8.0,1563.0,train,PV,20200412,2020,4,spring
5245,17600,2020041213,10.4,0.0,75.0,0.0,10.0,1183.0,train,PV,20200412,2020,4,spring
5246,18000,2020041214,8.9,0.9,87.0,0.0,6.0,542.0,train,PV,20200412,2020,4,spring
5247,31800,2020041215,8.5,0.9,88.0,0.0,0.0,769.0,train,PV,20200412,2020,4,spring
5248,21600,2020041216,8.5,0.1,84.0,0.0,10.0,1000.0,train,PV,20200412,2020,4,spring
5249,14800,2020041217,8.7,0.1,89.0,0.0,10.0,660.0,train,PV,20200412,2020,4,spring
5250,2600,2020041218,9.0,0.0,84.0,0.0,9.0,1346.0,train,PV,20200412,2020,4,spring
5251,0,2020041219,7.6,0.0,86.0,0.0,5.0,1681.0,train,PV,20200412,2020,4,spring
5252,0,2020041220,5.2,0.0,97.0,0.0,5.0,923.0,train,PV,20200412,2020,4,spring
5253,0,2020041221,4.7,0.0,98.0,0.0,3.0,799.0,train,PV,20200412,2020,4,spring
5254,0,2020041222,4.6,0.0,100.0,0.0,6.0,690.0,train,PV,20200412,2020,4,spring
5255,0,2020041223,4.1,0.0,99.0,0.0,6.0,692.0,train,PV,20200412,2020,4,spring
5256,0,2020041300,3.5,0.0,100.0,0.0,6.0,501.0,train,PV,20200413,2020,4,spring
5257,0,2020041301,5.6,0.0,83.0,0.0,0.0,1718.0,train,PV,20200413,2020,4,spring
5258,0,2020041302,3.1,0.0,95.0,0.0,1.0,953.0,train,PV,20200413,2020,4,spring
5259,0,2020041303,2.0,0.0,99.0,0.0,0.0,407.0,train,PV,20200413,2020,4,spring
5260,0,2020041304,1.3,0.0,100.0,0.0,0.0,295.0,train,PV,20200413,2020,4,spring
5261,0,2020041305,0.5,0.0,100.0,0.0,0.0,38.0,train,PV,20200413,2020,4,spring
5262,2600,2020041306,0.2,0.0,100.0,0.0,0.0,107.0,train,PV,20200413,2020,4,spring
5263,17400,2020041307,1.9,0.0,100.0,0.0,5.0,645.0,train,PV,20200413,2020,4,spring
5264,75800,2020041308,5.1,0.0,81.0,0.3,7.0,1542.0,train,PV,20200413,2020,4,spring
5265,115800,2020041309,6.3,0.0,76.0,0.2,4.0,1595.0,train,PV,20200413,2020,4,spring
5266,120800,2020041310,8.8,0.0,62.0,0.6,7.0,1566.0,train,PV,20200413,2020,4,spring
5267,138000,2020041311,9.7,0.0,53.0,0.8,8.0,1746.0,train,PV,20200413,2020,4,spring
5268,131200,2020041312,9.9,0.0,48.0,0.7,7.0,1802.0,train,PV,20200413,2020,4,spring
5269,148600,2020041313,10.6,0.0,43.0,1.0,8.0,1789.0,train,PV,20200413,2020,4,spring
5270,138800,2020041314,12.9,0.0,40.0,1.0,6.0,1832.0,train,PV,20200413,2020,4,spring
5271,122200,2020041315,14.0,0.0,32.0,1.0,4.0,1944.0,train,PV,20200413,2020,4,spring
5272,79600,2020041316,14.2,0.0,30.0,1.0,0.0,1927.0,train,PV,20200413,2020,4,spring
5273,32200,2020041317,13.7,0.0,34.0,1.0,0.0,1981.0,train,PV,20200413,2020,4,spring
5274,4400,2020041318,13.0,0.0,38.0,1.0,3.0,1683.0,train,PV,20200413,2020,4,spring
5275,0,2020041319,11.6,0.0,43.0,0.7,0.0,1811.0,train,PV,20200413,2020,4,spring
5276,0,2020041320,10.3,0.0,48.0,0.0,0.0,1736.0,train,PV,20200413,2020,4,spring
5277,0,2020041321,9.4,0.0,52.0,0.0,0.0,1757.0,train,PV,20200413,2020,4,spring
5278,0,2020041322,6.0,0.0,70.0,0.0,0.0,1476.0,train,PV,20200413,2020,4,spring
5279,0,2020041323,4.4,0.0,81.0,0.0,0.0,1173.0,train,PV,20200413,2020,4,spring
5280,0,2020041400,3.8,0.0,80.0,0.0,0.0,1224.0,train,PV,20200414,2020,4,spring
5281,0,2020041401,2.5,0.0,90.0,0.0,0.0,972.0,train,PV,20200414,2020,4,spring
5282,0,2020041402,1.5,0.0,94.0,0.0,0.0,902.0,train,PV,20200414,2020,4,spring
5283,0,2020041403,0.9,0.0,96.0,0.0,0.0,742.0,train,PV,20200414,2020,4,spring
5284,0,2020041404,0.4,0.0,96.0,0.0,0.0,786.0,train,PV,20200414,2020,4,spring
5285,0,2020041405,0.0,0.0,97.0,0.0,0.0,796.0,train,PV,20200414,2020,4,spring
5286,4200,2020041406,-0.4,0.0,97.0,0.0,6.0,774.0,train,PV,20200414,2020,4,spring
5287,33800,2020041407,1.2,0.0,92.0,0.5,1.0,850.0,train,PV,20200414,2020,4,spring
5288,71600,2020041408,5.4,0.0,79.0,1.0,7.0,799.0,train,PV,20200414,2020,4,spring
5289,118400,2020041409,11.9,0.0,38.0,1.0,0.0,1722.0,train,PV,20200414,2020,4,spring
5290,147200,2020041410,14.1,0.0,33.0,1.0,0.0,1788.0,train,PV,20200414,2020,4,spring
5291,162400,2020041411,15.9,0.0,33.0,1.0,0.0,1859.0,train,PV,20200414,2020,4,spring
5292,149800,2020041412,18.0,0.0,25.0,1.0,0.0,1804.0,train,PV,20200414,2020,4,spring
5293,157200,2020041413,19.0,0.0,21.0,1.0,3.0,1929.0,train,PV,20200414,2020,4,spring
5294,138400,2020041414,20.2,0.0,21.0,1.0,1.0,1942.0,train,PV,20200414,2020,4,spring
5295,108800,2020041415,20.6,0.0,19.0,1.0,3.0,1825.0,train,PV,20200414,2020,4,spring
5296,64800,2020041416,20.8,0.0,18.0,1.0,0.0,1892.0,train,PV,20200414,2020,4,spring
5297,33000,2020041417,19.7,0.0,18.0,1.0,6.0,1789.0,train,PV,20200414,2020,4,spring
5298,4800,2020041418,18.9,0.0,20.0,1.0,4.0,1894.0,train,PV,20200414,2020,4,spring
5299,0,2020041419,16.4,0.0,27.0,0.3,5.0,1864.0,train,PV,20200414,2020,4,spring
5300,0,2020041420,11.7,0.0,47.0,0.0,4.0,1692.0,train,PV,20200414,2020,4,spring
5301,0,2020041421,9.3,0.0,54.0,0.0,6.0,1753.0,train,PV,20200414,2020,4,spring
5302,0,2020041422,8.8,0.0,56.0,0.0,6.0,1772.0,train,PV,20200414,2020,4,spring
5303,0,2020041423,7.6,0.0,60.0,0.0,8.0,1659.0,train,PV,20200414,2020,4,spring
5304,0,2020041500,6.8,0.0,68.0,0.0,8.0,1482.0,train,PV,20200415,2020,4,spring
5305,0,2020041501,5.9,0.0,72.0,0.0,6.0,1414.0,train,PV,20200415,2020,4,spring
5306,0,2020041502,5.1,0.0,75.0,0.0,8.0,1563.0,train,PV,20200415,2020,4,spring
5307,0,2020041503,4.9,0.0,75.0,0.0,8.0,1436.0,train,PV,20200415,2020,4,spring
5308,0,2020041504,4.2,0.0,77.0,0.0,8.0,1379.0,train,PV,20200415,2020,4,spring
5309,0,2020041505,3.7,0.0,79.0,0.0,9.0,1505.0,train,PV,20200415,2020,4,spring
5310,5400,2020041506,3.5,0.0,79.0,0.0,9.0,1424.0,train,PV,20200415,2020,4,spring
5311,24000,2020041507,4.0,0.0,78.0,0.0,10.0,1417.0,train,PV,20200415,2020,4,spring
5312,53200,2020041508,7.4,0.0,63.0,0.1,8.0,719.0,train,PV,20200415,2020,4,spring
5313,61800,2020041509,12.2,0.0,32.0,0.3,8.0,1658.0,train,PV,20200415,2020,4,spring
5314,106600,2020041510,13.0,0.0,33.0,0.1,10.0,1580.0,train,PV,20200415,2020,4,spring
5315,126400,2020041511,15.6,0.0,26.0,1.0,7.0,1539.0,train,PV,20200415,2020,4,spring
5316,131200,2020041512,18.2,0.0,15.0,1.0,8.0,1672.0,train,PV,20200415,2020,4,spring
5317,103400,2020041513,18.8,0.0,17.0,1.0,7.0,1793.0,train,PV,20200415,2020,4,spring
5318,96200,2020041514,20.0,0.0,20.0,1.0,7.0,1740.0,train,PV,20200415,2020,4,spring
5319,73400,2020041515,19.2,0.0,26.0,1.0,8.0,1655.0,train,PV,20200415,2020,4,spring
5320,67800,2020041516,17.9,0.0,30.0,0.6,8.0,1787.0,train,PV,20200415,2020,4,spring
5321,21800,2020041517,18.2,0.0,27.0,0.6,7.0,1662.0,train,PV,20200415,2020,4,spring
5322,5600,2020041518,16.4,0.0,31.0,0.2,8.0,1690.0,train,PV,20200415,2020,4,spring
5323,0,2020041519,14.1,0.0,43.0,0.0,8.0,1592.0,train,PV,20200415,2020,4,spring
5324,0,2020041520,11.7,0.0,54.0,0.0,7.0,1640.0,train,PV,20200415,2020,4,spring
5325,0,2020041521,9.4,0.0,62.0,0.0,6.0,1063.0,train,PV,20200415,2020,4,spring
5326,0,2020041522,7.6,0.0,71.0,0.0,6.0,1121.0,train,PV,20200415,2020,4,spring
5327,0,2020041523,6.6,0.0,76.0,0.0,7.0,1274.0,train,PV,20200415,2020,4,spring
5328,0,2020041600,5.8,0.0,81.0,0.0,8.0,1142.0,train,PV,20200416,2020,4,spring
5329,0,2020041601,5.0,0.0,85.0,0.0,8.0,1065.0,train,PV,20200416,2020,4,spring
5330,0,2020041602,4.0,0.0,88.0,0.0,6.0,841.0,train,PV,20200416,2020,4,spring
5331,0,2020041603,3.5,0.0,90.0,0.0,6.0,837.0,train,PV,20200416,2020,4,spring
5332,0,2020041604,2.4,0.0,94.0,0.0,3.0,588.0,train,PV,20200416,2020,4,spring
5333,0,2020041605,1.8,0.0,96.0,0.0,0.0,510.0,train,PV,20200416,2020,4,spring
5334,4400,2020041606,1.3,0.0,97.0,0.0,3.0,451.0,train,PV,20200416,2020,4,spring
5335,34200,2020041607,2.2,0.0,94.0,0.5,1.0,428.0,train,PV,20200416,2020,4,spring
5336,72200,2020041608,6.5,0.0,79.0,1.0,0.0,807.0,train,PV,20200416,2020,4,spring
5337,114600,2020041609,12.9,0.0,57.0,1.0,0.0,1391.0,train,PV,20200416,2020,4,spring
5338,140400,2020041610,13.9,0.0,56.0,1.0,0.0,1389.0,train,PV,20200416,2020,4,spring
5339,140200,2020041611,15.6,0.0,49.0,1.0,0.0,1194.0,train,PV,20200416,2020,4,spring
5340,161400,2020041612,16.3,0.0,44.0,1.0,0.0,1289.0,train,PV,20200416,2020,4,spring
5341,157600,2020041613,17.3,0.0,47.0,1.0,0.0,1216.0,train,PV,20200416,2020,4,spring
5342,139200,2020041614,17.8,0.0,46.0,1.0,0.0,1220.0,train,PV,20200416,2020,4,spring
5343,102600,2020041615,17.9,0.0,51.0,1.0,0.0,1117.0,train,PV,20200416,2020,4,spring
5344,75600,2020041616,17.2,0.0,54.0,1.0,0.0,1279.0,train,PV,20200416,2020,4,spring
5345,32400,2020041617,15.2,0.0,61.0,1.0,0.0,1444.0,train,PV,20200416,2020,4,spring
5346,4000,2020041618,14.0,0.0,66.0,1.0,0.0,1466.0,train,PV,20200416,2020,4,spring
5347,0,2020041619,12.3,0.0,73.0,0.2,2.0,1386.0,train,PV,20200416,2020,4,spring
5348,0,2020041620,11.3,0.0,75.0,0.0,6.0,1467.0,train,PV,20200416,2020,4,spring
5349,0,2020041621,11.3,0.0,77.0,0.0,9.0,1343.0,train,PV,20200416,2020,4,spring
5350,0,2020041622,11.1,0.0,78.0,0.0,8.0,1252.0,train,PV,20200416,2020,4,spring
5351,0,2020041623,11.0,0.0,80.0,0.0,10.0,1116.0,train,PV,20200416,2020,4,spring
5352,0,2020041700,11.0,0.0,80.0,0.0,10.0,1063.0,train,PV,20200417,2020,4,spring
5353,0,2020041701,11.0,0.0,75.0,0.0,9.0,1270.0,train,PV,20200417,2020,4,spring
5354,0,2020041702,11.0,0.0,73.0,0.0,9.0,1312.0,train,PV,20200417,2020,4,spring
5355,0,2020041703,10.7,0.0,75.0,0.0,9.0,1276.0,train,PV,20200417,2020,4,spring
5356,0,2020041704,10.6,0.0,75.0,0.0,10.0,1290.0,train,PV,20200417,2020,4,spring
5357,0,2020041705,10.5,0.0,77.0,0.0,10.0,1059.0,train,PV,20200417,2020,4,spring
5358,0,2020041706,8.9,2.9,98.0,0.0,10.0,190.0,train,PV,20200417,2020,4,spring
5359,1600,2020041707,8.6,5.0,100.0,0.0,10.0,190.0,train,PV,20200417,2020,4,spring
5360,2200,2020041708,8.9,2.5,100.0,0.0,10.0,190.0,train,PV,20200417,2020,4,spring
5361,4000,2020041709,9.2,3.5,99.0,0.0,9.0,231.0,train,PV,20200417,2020,4,spring
5362,4400,2020041710,9.4,6.0,99.0,0.0,10.0,326.0,train,PV,20200417,2020,4,spring
5363,5600,2020041711,9.5,6.6,100.0,0.0,10.0,249.0,train,PV,20200417,2020,4,spring
5364,9600,2020041712,9.8,5.0,100.0,0.0,10.0,252.0,train,PV,20200417,2020,4,spring
5365,15600,2020041713,10.8,2.7,98.0,0.0,8.0,910.0,train,PV,20200417,2020,4,spring
5366,5800,2020041714,11.5,0.1,96.0,0.0,10.0,1603.0,train,PV,20200417,2020,4,spring
5367,4000,2020041715,11.7,0.0,96.0,0.0,10.0,948.0,train,PV,20200417,2020,4,spring
5368,9000,2020041716,11.9,0.0,97.0,0.0,10.0,545.0,train,PV,20200417,2020,4,spring
5369,12400,2020041717,12.7,0.4,98.0,0.0,8.0,405.0,train,PV,20200417,2020,4,spring
5370,2200,2020041718,12.6,0.0,96.0,0.0,10.0,580.0,train,PV,20200417,2020,4,spring
5371,0,2020041719,12.1,0.0,99.0,0.0,0.0,313.0,train,PV,20200417,2020,4,spring
5372,0,2020041720,11.0,0.0,100.0,0.0,0.0,123.0,train,PV,20200417,2020,4,spring
5373,0,2020041721,10.3,0.0,100.0,0.0,4.0,8.0,train,PV,20200417,2020,4,spring
5374,0,2020041722,10.0,0.0,100.0,0.0,0.0,9.0,train,PV,20200417,2020,4,spring
5375,0,2020041723,8.9,0.0,100.0,0.0,1.0,11.0,train,PV,20200417,2020,4,spring
5376,0,2020041800,8.6,0.0,100.0,0.0,0.0,64.0,train,PV,20200418,2020,4,spring
5377,0,2020041801,7.8,0.0,100.0,0.0,0.0,209.0,train,PV,20200418,2020,4,spring
5378,0,2020041802,8.6,0.0,100.0,0.0,6.0,701.0,train,PV,20200418,2020,4,spring
5379,0,2020041803,9.0,0.0,90.0,0.0,9.0,619.0,train,PV,20200418,2020,4,spring
5380,0,2020041804,9.0,0.0,88.0,0.0,10.0,588.0,train,PV,20200418,2020,4,spring
5381,0,2020041805,9.0,0.0,88.0,0.0,10.0,576.0,train,PV,20200418,2020,4,spring
5382,6400,2020041806,8.8,0.0,88.0,0.0,8.0,726.0,train,PV,20200418,2020,4,spring
5383,32600,2020041807,9.6,0.0,81.0,0.5,9.0,986.0,train,PV,20200418,2020,4,spring
5384,54800,2020041808,9.6,0.0,81.0,0.4,9.0,921.0,train,PV,20200418,2020,4,spring
5385,117800,2020041809,10.7,0.0,75.0,0.3,8.0,1045.0,train,PV,20200418,2020,4,spring
5386,129200,2020041810,12.6,0.0,70.0,0.7,8.0,1228.0,train,PV,20200418,2020,4,spring
5387,163000,2020041811,14.3,0.0,62.0,1.0,1.0,1318.0,train,PV,20200418,2020,4,spring
5388,168800,2020041812,14.7,0.0,62.0,1.0,1.0,1537.0,train,PV,20200418,2020,4,spring
5389,163000,2020041813,16.3,0.0,54.0,1.0,0.0,1678.0,train,PV,20200418,2020,4,spring
5390,132600,2020041814,17.8,0.0,53.0,1.0,0.0,1494.0,train,PV,20200418,2020,4,spring
5391,117200,2020041815,18.2,0.0,48.0,1.0,0.0,1624.0,train,PV,20200418,2020,4,spring
5392,78600,2020041816,18.7,0.0,46.0,1.0,0.0,1750.0,train,PV,20200418,2020,4,spring
5393,30800,2020041817,18.1,0.0,48.0,1.0,0.0,1631.0,train,PV,20200418,2020,4,spring
5394,6200,2020041818,17.4,0.0,50.0,1.0,0.0,1584.0,train,PV,20200418,2020,4,spring
5395,0,2020041819,15.3,0.0,59.0,0.4,6.0,1272.0,train,PV,20200418,2020,4,spring
5396,0,2020041820,13.4,0.0,70.0,0.0,1.0,711.0,train,PV,20200418,2020,4,spring
5397,0,2020041821,11.1,0.0,82.0,0.0,2.0,961.0,train,PV,20200418,2020,4,spring
5398,0,2020041822,9.9,0.0,89.0,0.0,2.0,690.0,train,PV,20200418,2020,4,spring
5399,0,2020041823,8.7,0.0,95.0,0.0,5.0,536.0,train,PV,20200418,2020,4,spring
5400,0,2020041900,8.0,0.0,97.0,0.0,5.0,451.0,train,PV,20200419,2020,4,spring
5401,0,2020041901,7.9,0.0,98.0,0.0,10.0,388.0,train,PV,20200419,2020,4,spring
5402,0,2020041902,7.9,0.0,99.0,0.0,10.0,378.0,train,PV,20200419,2020,4,spring
5403,0,2020041903,8.0,0.0,98.0,0.0,10.0,371.0,train,PV,20200419,2020,4,spring
5404,0,2020041904,8.0,0.0,98.0,0.0,10.0,352.0,train,PV,20200419,2020,4,spring
5405,0,2020041905,8.1,0.0,98.0,0.0,10.0,400.0,train,PV,20200419,2020,4,spring
5406,1000,2020041906,9.5,0.0,91.0,0.0,10.0,719.0,train,PV,20200419,2020,4,spring
5407,5400,2020041907,11.5,0.0,86.0,0.0,10.0,809.0,train,PV,20200419,2020,4,spring
5408,7600,2020041908,12.1,0.0,85.0,0.0,10.0,979.0,train,PV,20200419,2020,4,spring
5409,7600,2020041909,12.5,0.0,79.0,0.0,10.0,1212.0,train,PV,20200419,2020,4,spring
5410,14600,2020041910,12.4,0.0,78.0,0.0,10.0,1093.0,train,PV,20200419,2020,4,spring
5411,14400,2020041911,11.3,1.1,89.0,0.0,10.0,584.0,train,PV,20200419,2020,4,spring
5412,13200,2020041912,11.1,1.3,92.0,0.0,10.0,476.0,train,PV,20200419,2020,4,spring
5413,6600,2020041913,10.8,0.8,90.0,0.0,10.0,865.0,train,PV,20200419,2020,4,spring
5414,4200,2020041914,10.3,1.6,93.0,0.0,10.0,514.0,train,PV,20200419,2020,4,spring
5415,5400,2020041915,9.8,3.4,92.0,0.0,10.0,563.0,train,PV,20200419,2020,4,spring
5416,1800,2020041916,9.7,4.0,92.0,0.0,10.0,538.0,train,PV,20200419,2020,4,spring
5417,1200,2020041917,9.7,3.0,93.0,0.0,10.0,788.0,train,PV,20200419,2020,4,spring
5418,0,2020041918,9.4,0.8,95.0,0.0,10.0,394.0,train,PV,20200419,2020,4,spring
5419,0,2020041919,9.2,1.6,99.0,0.0,10.0,390.0,train,PV,20200419,2020,4,spring
5420,0,2020041920,9.1,4.4,100.0,0.0,10.0,508.0,train,PV,20200419,2020,4,spring
5421,0,2020041921,9.1,1.6,99.0,0.0,6.0,1285.0,train,PV,20200419,2020,4,spring
5422,0,2020041922,9.2,0.2,98.0,0.0,6.0,1051.0,train,PV,20200419,2020,4,spring
5423,0,2020041923,9.4,0.0,95.0,0.0,1.0,1957.0,train,PV,20200419,2020,4,spring
5424,0,2020042000,9.3,0.0,96.0,0.0,10.0,1550.0,train,PV,20200420,2020,4,spring
5425,0,2020042001,9.7,0.0,91.0,0.0,10.0,1995.0,train,PV,20200420,2020,4,spring
5426,0,2020042002,9.2,0.0,94.0,0.0,6.0,1988.0,train,PV,20200420,2020,4,spring
5427,0,2020042003,9.5,0.0,92.0,0.0,10.0,1999.0,train,PV,20200420,2020,4,spring
5428,0,2020042004,9.4,0.0,92.0,0.0,10.0,2000.0,train,PV,20200420,2020,4,spring
5429,0,2020042005,9.3,0.0,91.0,0.0,6.0,1821.0,train,PV,20200420,2020,4,spring
5430,5200,2020042006,8.7,0.0,94.0,0.0,5.0,1209.0,train,PV,20200420,2020,4,spring
5431,32600,2020042007,9.6,0.0,85.0,0.5,10.0,1574.0,train,PV,20200420,2020,4,spring
5432,60200,2020042008,10.1,0.0,81.0,0.9,10.0,1769.0,train,PV,20200420,2020,4,spring
