지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
174,순천,2020-06-14 18:00,24.5,,,9,3.5,,290,,79,,24.3,20.6,986.1,,1004.6,,.2,,,,,6,4,,6,1854,,,24.7,,,,,
174,순천,2020-06-14 19:00,23.7,,,9,3.2,,290,,81,,23.7,20.2,986.7,,1005.3,,.1,,,,,7,1,,8,1405,,,23,,,,,
174,순천,2020-06-14 20:00,22.1,,,9,1.1,,360,,82,,21.7,18.8,987.5,,1006.2,,0,,,,,8,0,,,918,,,21.6,,,,,
174,순천,2020-06-14 21:00,21.1,,,9,1,,340,,80,,20,17.5,988.1,,1007,,,9,,,,6,0,,,1394,,,20.6,,,,,
174,순천,2020-06-14 22:00,20.3,,,9,.7,,320,,83,,19.7,17.3,988.6,,1007.6,,,9,,,,2,1,,8,1451,,,19.7,,,,,
174,순천,2020-06-14 23:00,20.9,,,9,1.9,,360,,84,,20.6,18,988.6,,1007.5,,,9,,,,4,4,,6,1564,,,20.2,,,,,
174,순천,2020-06-15 00:00,20.8,,,9,1.1,,340,,85,,20.8,18.1,988.6,,1007.5,,,9,,,,9,9,,7,1476,,,19.9,,,,,
174,순천,2020-06-15 01:00,21,,,,3.1,,320,,86,,21.3,18.5,988.4,,1007.3,,,9,,,,9,8,,7,1217,,,19.6,,,,,
174,순천,2020-06-15 02:00,20.5,,,,4.4,,320,,84,,20.1,17.6,988.4,,1007.3,,,9,,,,8,1,,6,1122,,,18.8,,,,,
174,순천,2020-06-15 03:00,20,,,,4.1,,320,,83,,19.4,17,988.5,,1007.5,,,9,,,,2,0,,,990,,,18.1,,,,,
174,순천,2020-06-15 04:00,19.2,,,,2.9,,320,,85,,18.9,16.6,988.6,,1007.5,,,9,,,,4,0,,,914,,,17.6,,,,,
174,순천,2020-06-15 05:00,18.7,,,,3.6,,290,,87,,18.6,16.4,988.9,,1007.9,,,9,,,,4,0,,,796,,,17.2,,,,,
174,순천,2020-06-15 06:00,18.3,,,,.9,,320,,88,,18.4,16.2,989,,1008,,0,,,,,5,0,,,748,,,17.6,,,,,
174,순천,2020-06-15 07:00,19.1,,,,2.5,,290,,82,,18.1,15.9,989,,1007.9,,0,,,,,10,3,,72,972,,,18.7,,,,,
174,순천,2020-06-15 08:00,20.9,,,,3,,270,,74,,18.2,16,989.1,,1008,,.5,,,,,5,1,,,1097,,,20.6,,,,,
174,순천,2020-06-15 09:00,22,,,,3.2,,290,,69,,18.2,16,988.8,,1007.6,,.4,,,,,8,0,,,1489,,,23.5,,,,,
174,순천,2020-06-15 10:00,24.1,,,,3.4,,290,,57,,17,15,988.5,,1007,,.9,,,,,6,0,,,1715,,,27.2,,,,,
174,순천,2020-06-15 11:00,25.3,,,,4.7,,250,,52,,16.7,14.7,988.6,,1007.2,,1,,,,,7,0,,,1645,,,29.7,,,,,
174,순천,2020-06-15 12:00,25.9,,,,3.7,,290,,48,,16,14,988.2,,1006.8,,.9,,,,,6,0,,,1810,,,30.1,,,,,
174,순천,2020-06-15 13:00,27.3,,,,3.7,,270,,47,,16.9,14.9,987.4,,1005.8,,1,,,,,1,0,,,1866,,,32.7,,,,,
174,순천,2020-06-15 14:00,27.7,,,,3.9,,250,,44,,16.3,14.3,986.6,,1005,,1,,,,,0,0,,,1859,,,32.8,,,,,
174,순천,2020-06-15 15:00,28.3,,,,3.3,,270,,44,,16.8,14.8,986.2,,1004.5,,1,,,,,0,0,,,1905,,,33.2,,,,,
174,순천,2020-06-15 16:00,28.6,,,,3.4,,290,,47,,18.3,16.1,986.2,,1004.5,,1,,,,,0,0,,,1734,,,32.1,,,,,
174,순천,2020-06-15 17:00,28.5,,,,3.6,,270,,48,,18.6,16.4,986,,1004.3,,1,,,,,2,0,,,1728,,,30.4,,,,,
174,순천,2020-06-15 18:00,28.1,,,,2.1,,290,,48,,18.2,16,986,,1004.3,,.8,,,,,6,0,,,1926,,,28.4,,,,,
174,순천,2020-06-15 19:00,25.5,,,,2.2,,270,,58,,18.9,16.6,986.4,,1005,,.9,,,,,0,0,,,1939,,,24.8,,,,,
174,순천,2020-06-15 20:00,22.6,,,,.5,,160,,77,,21,18.3,987.1,,1005.8,,0,,,,,7,0,,,1750,,,23.3,,,,,
174,순천,2020-06-15 21:00,21,,,,.4,,0,,82,,20.4,17.8,987.4,,1006.3,,,9,,,,6,0,,,1575,,,21.8,,,,,
174,순천,2020-06-15 22:00,20.2,,,,2.9,,270,,85,,20,17.5,988,,1007,,,9,,,,10,,,,1522,,,20.6,,,,,
174,순천,2020-06-15 23:00,20.4,,,,1.7,,290,,80,,19.1,16.8,988.1,,1007,,,9,,,,9,9,,68,1602,,,20,,,,,
174,순천,2020-06-16 00:00,19,,,,.6,,140,,88,,19.2,16.9,987.9,,1006.8,,,9,,,,8,6,,67,1520,,,19.5,,,,,
174,순천,2020-06-16 01:00,20.3,,,,2.9,,270,,78,,18.5,16.3,987.9,,1006.8,,,9,,,,9,9,,72,1660,,,18.9,,,,,
174,순천,2020-06-16 02:00,20.1,,,,3.3,,290,,74,,17.4,15.3,987.5,,1006.5,,,9,,,,8,8,,70,1654,,,18.4,,,,,
174,순천,2020-06-16 03:00,19,,,,3.2,,270,,78,,17,15,987.1,,1006,,,9,,,,9,9,,66,1638,,,18.1,,,,,
174,순천,2020-06-16 04:00,19.2,,,,3.4,,270,,76,,16.8,14.8,987,,1005.9,,,9,,,,9,9,,68,1587,,,17.6,,,,,
174,순천,2020-06-16 05:00,17.5,,,,2.5,,270,,86,,17.2,15.1,986.9,,1006,,,9,,,,5,5,,,1374,,,17,,,,,
174,순천,2020-06-16 06:00,18.5,,,,3,,290,,77,,16.3,14.3,987.6,,1006.6,,0,,,,,0,0,,,1521,,,16.7,,,,,
174,순천,2020-06-16 07:00,19.1,,,,2.8,,320,,78,,17.2,15.1,987.7,,1006.6,,.7,,,,,0,0,,,1348,,,17.4,,,,,
174,순천,2020-06-16 08:00,21,,,,2.9,,290,,72,,17.8,15.7,988,,1006.9,,1,,,,,0,0,,,1464,,,19.8,,,,,
174,순천,2020-06-16 09:00,21.9,,,,3.9,,270,,71,,18.5,16.3,987.6,,1006.4,,1,,,,,0,0,,,1628,,,23.6,,,,,
174,순천,2020-06-16 10:00,24.1,,,,2.6,,290,,64,,19.1,16.8,987.2,,1005.7,,1,,,,,0,0,,,1414,,,27.9,,,,,
174,순천,2020-06-16 11:00,25,,,,4.4,,250,,60,,18.9,16.6,986.8,,1005.4,,1,,,,,7,0,,,1556,,,29.4,,,,,
174,순천,2020-06-16 12:00,26.5,,,,5.4,,270,,51,,17.6,15.5,986.4,,1004.9,,1,,,,,5,0,,,1748,,,30.3,,,,,
174,순천,2020-06-16 13:00,28,,,,3.5,,270,,43,,16.2,14.2,986.2,,1004.5,,1,,,,,4,0,,,1668,,,32.2,,,,,
174,순천,2020-06-16 14:00,28.6,,,,4.9,,270,,46,,17.9,15.8,986,,1004.3,,1,,,,,8,0,,,1718,,,31.8,,,,,
174,순천,2020-06-16 15:00,28.5,,,,3.5,,270,,43,,16.6,14.6,985.7,,1004,,1,,,,,7,0,,,1604,,,32.6,,,,,
174,순천,2020-06-16 16:00,29.4,,,,1.7,,270,,48,,19.6,17.2,985.2,,1003.4,,1,,,,,7,0,,,1569,,,32.9,,,,,
174,순천,2020-06-16 17:00,28.7,,,,1.3,,320,,45,,17.6,15.5,985,,1003.3,,1,,,,,5,2,,70,1616,,,31.2,,,,,
174,순천,2020-06-16 18:00,28.4,,,,1.7,,270,,52,,20,17.5,985.4,,1003.7,,1,,,,,7,0,,,1618,,,29.3,,,,,
174,순천,2020-06-16 19:00,24.3,,,,2.2,,140,,62,,18.8,16.5,986.6,,1005.1,,.8,,,,,3,1,,,1766,,,24.4,,,,,
174,순천,2020-06-16 20:00,22.6,,,,1.7,,110,,63,,17.2,15.1,987.1,,1005.8,,0,,,,,7,0,,,1731,,,22,,,,,
174,순천,2020-06-16 21:00,20.3,,,,1.1,,110,,77,,18.3,16.1,987.6,,1006.5,,,9,,,,7,0,,,1610,,,20.9,,,,,
174,순천,2020-06-16 22:00,19.1,,,,.3,,0,,84,,18.5,16.3,988.1,,1007,,,9,,,,9,0,,,1305,,,20.4,,,,,
174,순천,2020-06-16 23:00,18.4,,,,.5,,70,,89,,18.8,16.5,987.5,,1006.5,,,9,,,,10,8,,74,1018,,,19.9,,,,,
174,순천,2020-06-17 00:00,18,,,,.4,,0,,91,,18.8,16.5,987.6,,1006.6,,,9,,,,10,8,,,1067,,,19.4,,,,,
174,순천,2020-06-17 01:00,17.4,,,,.5,,50,,94,,18.6,16.4,987.2,,1006.3,,,9,,,,10,6,,75,845,,,19,,,,,
174,순천,2020-06-17 02:00,16.9,,,,.5,,200,,96,,18.4,16.2,987.4,,1006.5,,,9,,,,9,0,,,754,,,18.4,,,,,
174,순천,2020-06-17 03:00,16.3,,,,.2,,0,,97,,17.9,15.8,987.2,,1006.4,,,9,,,,7,0,,,623,,,18,,,,,
174,순천,2020-06-17 04:00,16,,,,0,,0,,98,,17.7,15.6,987,,1006.2,,,9,,,,8,0,,,565,,,17.8,,,,,
174,순천,2020-06-17 05:00,15.8,,,,.3,,0,,99,,17.7,15.6,987.4,,1006.7,,,9,,,,8,0,,,457,,,17.4,,,,,
174,순천,2020-06-17 06:00,15.6,,,,.3,,0,,99,,17.5,15.4,987.2,,1006.5,,0,,,,,9,0,,,428,,,17.5,,,,,
174,순천,2020-06-17 07:00,16.8,,,,.3,,0,,95,,18.1,15.9,987.3,,1006.4,,0,,,,,9,0,,,617,,,18.9,,,,,
174,순천,2020-06-17 08:00,19.3,,,,.6,,50,,86,,19.1,16.8,987.4,,1006.3,,0,,,,,7,0,,,974,,,20.8,,,,,
174,순천,2020-06-17 09:00,22.5,,,,.3,,0,,70,,19,16.7,986.7,,1005.4,,0,,,,,8,0,,,1171,,,24.5,,,,,
174,순천,2020-06-17 10:00,23.5,,,,1.4,,180,,66,,19,16.7,986.8,,1005.4,,0,,,,,9,0,,,1318,,,25.5,,,,,
174,순천,2020-06-17 11:00,25.4,,,,.9,,200,,65,,21,18.3,986.7,,1005.3,,.2,,,,,9,1,,58,1329,,,28.6,,,,,
174,순천,2020-06-17 12:00,25.4,,,,2.9,,180,,54,,17.5,15.4,986.9,,1005.5,,.4,,,,,8,2,,,1666,,,29.2,,,,,
174,순천,2020-06-17 13:00,25.2,,,,2.7,,180,,56,,17.8,15.7,986.4,,1005,,.2,,,,,10,1,,66,1570,,,28.7,,,,,
174,순천,2020-06-17 14:00,24.8,,,,2.5,,160,,63,,19.6,17.2,986.3,,1004.9,,.3,,,,,10,1,,59,1215,,,29.4,,,,,
174,순천,2020-06-17 15:00,23.8,,,,1.7,,140,,71,,20.9,18.2,985.9,,1004.4,,0,,,,,10,9,,56,1260,,,26.1,,,,,
174,순천,2020-06-17 16:00,24.3,,,,1.3,,140,,70,,21.2,18.4,985.7,,1004.2,,0,,,,,10,5,,44,1400,,,26.7,,,,,
174,순천,2020-06-17 17:00,23.6,,,,2,,180,,77,,22.4,19.3,985.7,,1004.2,,0,,,,,10,3,,50,1443,,,25.3,,,,,
174,순천,2020-06-17 18:00,22.7,,,,2.1,,160,,75,,20.6,18,985.6,,1004.2,,0,,,,,10,0,,,1459,,,23.7,,,,,
174,순천,2020-06-17 19:00,21.9,,,,1.4,,160,,78,,20.4,17.8,986,,1004.7,,0,,,,,10,4,,42,1411,,,22.2,,,,,
174,순천,2020-06-17 20:00,21.2,,,,1,,90,,82,,20.5,17.9,986.7,,1005.5,,0,,,,,10,2,,8,1136,,,21.5,,,,,
174,순천,2020-06-17 21:00,20.3,,0,,.6,,320,,91,,21.6,18.7,987.1,,1006,,,9,,,,10,8,,8,810,,,21.1,,,,,
174,순천,2020-06-17 22:00,19.5,,0,,.7,,70,,96,,21.7,18.8,987.1,,1005.9,,,9,,,,10,1,,5,543,,,20.8,,,,,
174,순천,2020-06-17 23:00,19.4,,.7,,.9,,90,,97,,21.8,18.9,986.6,,1005.4,,,9,,,,10,9,,4,266,,,20.7,,,,,
174,순천,2020-06-18 00:00,18.5,,.9,,1.2,,140,,98,,20.8,18.1,986.3,,1005.2,,,9,,,,10,10,,,6,,,20.4,,,,,
174,순천,2020-06-18 01:00,17.7,,3,,2,,110,,99,,20,17.5,985.7,,1004.7,,,9,,,,10,10,,1,375,,,19.5,,,,,
174,순천,2020-06-18 02:00,17,,3.3,,1.4,,140,,99,,19.1,16.8,985,,1004.1,,,9,,,,10,10,,2,201,,,19,,,,,
174,순천,2020-06-18 03:00,17,,.9,,.4,,0,,99,,19.1,16.8,984.8,,1003.9,,,9,,,,10,3,,2,6,,,18.9,,,,,
174,순천,2020-06-18 04:00,16.9,,.8,,.1,,0,,99,,19,16.7,984.3,,1003.4,,,9,,,,10,7,,14,2,,,18.8,,,,,
174,순천,2020-06-18 05:00,16.6,,.8,,.6,,160,,99,,18.6,16.4,984.1,,1003.2,,,9,,,,10,3,,4,7,,,18.6,,,,,
174,순천,2020-06-18 06:00,16.4,,1.4,,.1,,0,,99,,18.4,16.2,983.9,,1003,,0,,,,,10,8,,1,343,,,18.4,,,,,
174,순천,2020-06-18 07:00,16.2,,3.5,,1.1,,20,,99,,18.2,16,984.2,,1003.3,,0,,,,,10,4,,3,6,,,18.4,,,,,
174,순천,2020-06-18 08:00,16.4,,2.4,,0,,0,,99,,18.4,16.2,983.8,,1002.9,,0,,,,,10,4,,,551,,,18.8,,,,,
174,순천,2020-06-18 09:00,16.6,,4.2,,.6,,180,,99,,18.6,16.4,983.7,,1002.8,,0,,,,,10,3,,1,366,,,19,,,,,
174,순천,2020-06-18 10:00,17.2,,3.2,,1.7,,140,,97,,19,16.7,983.4,,1002.4,,0,,,,,10,9,,3,6,,,19.7,,,,,
174,순천,2020-06-18 11:00,17.8,,1,,1.6,,110,,93,,18.9,16.6,982.9,,1001.8,,0,,,,,10,10,,4,6,,,20.7,,,,,
174,순천,2020-06-18 12:00,17.8,,3.5,,.2,,0,,98,,19.9,17.4,983.2,,1002.1,,0,,,,,10,10,,4,462,,,20.1,,,,,
174,순천,2020-06-18 13:00,17.9,,5.3,,1.1,,270,,98,,20,17.5,983.4,,1002.3,,0,,,,,10,10,,4,651,,,20,,,,,
174,순천,2020-06-18 14:00,18.2,,2.8,,.3,,0,,98,,20.4,17.8,982.8,,1001.7,,0,,,,,10,1,,3,177,,,20.5,,,,,
174,순천,2020-06-18 15:00,18.6,,2,,1,,110,,96,,20.5,17.9,981.7,,1000.5,,0,,,,,10,1,,3,1237,,,21.5,,,,,
174,순천,2020-06-18 16:00,18.5,,1.6,,.2,,0,,97,,20.6,18,981.5,,1000.3,,0,,,,,10,7,,4,658,,,21.2,,,,,
174,순천,2020-06-18 17:00,18,,4.1,,1.7,,110,,99,,20.4,17.8,980.4,,999.3,,0,,,,,10,1,,5,197,,,20.4,,,,,
174,순천,2020-06-18 18:00,18,,7.2,,.5,,20,,99,,20.4,17.8,981.3,,1000.2,,0,,,,,9,9,,3,311,,,19.8,,,,,
174,순천,2020-06-18 19:00,17.8,,1.9,,.5,,70,,99,,20.1,17.6,982,,1000.9,,0,,,,,10,6,,3,6,,,19.8,,,,,
174,순천,2020-06-18 20:00,17.9,,.4,,.5,,250,,100,,20.4,17.8,981.9,,1000.8,,0,,,,,7,3,,,561,,,19.4,,,,,
174,순천,2020-06-18 21:00,17.7,,.5,,.4,,0,,100,,20.1,17.6,982,,1000.9,,,9,,,,10,2,,3,472,,,19.2,,,,,
174,순천,2020-06-18 22:00,17.7,,.1,,0,,0,,100,,20.1,17.6,982.2,,1001.1,,,9,,,,8,2,,17,837,,,19,,,,,
174,순천,2020-06-18 23:00,17.6,,.2,,0,,0,,100,,20,17.5,981.9,,1000.8,,,9,,,,0,0,,,779,,,18.8,,,,,
174,순천,2020-06-19 00:00,17.6,,.9,,.2,,0,,100,,20,17.5,981.8,,1000.7,,,9,,,,2,2,,,242,,,18.7,,,,,
174,순천,2020-06-19 01:00,17.4,,.6,,1.7,,290,,100,,19.7,17.3,982.2,,1001.2,,,9,,,,5,5,,10,198,,,18.5,,,,,
174,순천,2020-06-19 02:00,17.5,,1.1,,1.1,,290,,98,,19.5,17.1,982.4,,1001.4,,,9,,,,5,5,,8,3,,,18.4,,,,,
174,순천,2020-06-19 03:00,17.4,,.2,,.8,,320,,98,,19.4,17,982.2,,1001.2,,,9,,,,6,6,,12,1629,,,18.3,,,,,
174,순천,2020-06-19 04:00,17.1,,.4,,1.5,,290,,97,,18.9,16.6,983.3,,1002.3,,,9,,,,0,0,,,327,,,18.1,,,,,
174,순천,2020-06-19 05:00,17.1,,.3,,1.4,,290,,97,,18.9,16.6,983.8,,1002.8,,,9,,,,0,0,,,988,,,17.9,,,,,
