pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"DT3 5DE","DT3  5DE","DT3 5DE","198001","","0","366735","0083352","1","E00104347","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","6B2",50.648894,-2.471873,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5DF","DT3  5DF","DT3 5DF","198001","","0","366712","0082811","1","E00104399","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.644018,-2.472147,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5DG","DT3  5DG","DT3 5DG","198001","","0","366846","0082862","1","E00104399","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.644494,-2.470259,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5DH","DT3  5DH","DT3 5DH","198001","","0","366660","0083019","1","E00104399","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.645896,-2.472903,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5DJ","DT3  5DJ","DT3 5DJ","198001","","0","366829","0083008","1","E00104399","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.645796,-2.470510,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5DL","DT3  5DL","DT3 5DL","198001","","0","366620","0083415","1","E00104342","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","1B2",50.649444,-2.473502,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5DN","DT3  5DN","DT3 5DN","198001","","0","366755","0083501","1","E00104347","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","6B2",50.650225,-2.471601,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5DP","DT3  5DP","DT3 5DP","198001","","0","366673","0083533","1","E00104342","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","1B2",50.650508,-2.472763,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5DQ","DT3  5DQ","DT3 5DQ","198001","","0","366887","0082878","1","E00104399","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.644641,-2.469680,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5DR","DT3  5DR","DT3 5DR","198001","","0","366834","0083489","1","E00104347","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","6B2",50.650122,-2.470482,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5DS","DT3  5DS","DT3 5DS","198001","","0","366852","0083416","1","E00104347","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","6B2",50.649477,-2.470224,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5DT","DT3  5DT","DT3 5DT","198001","","0","366946","0083476","1","E00104347","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","6B2",50.650021,-2.468899,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5DU","DT3  5DU","DT3 5DU","198001","","0","366917","0083518","1","E00104347","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","6B2",50.650398,-2.469313,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5DW","DT3  5DW","DT3 5DW","198001","","0","366740","0083518","1","E00104347","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","6B2",50.650387,-2.471817,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5DX","DT3  5DX","DT3 5DX","198001","","0","366857","0083358","1","E00104347","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","6B2",50.648955,-2.470148,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5DY","DT3  5DY","DT3 5DY","198001","","0","366941","0083285","1","E00104337","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020571","E02004281","E33049609","E38000045","E34004617","E35001241","C1","8A1",50.648304,-2.468953,"E37000009","","E23000039",12114,"E56000016","E54000041"
"DT3 5DZ","DT3  5DZ","DT3 5DZ","198001","","0","366715","0083572","1","E00104342","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","1B2",50.650872,-2.472175,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5EA","DT3  5EA","DT3 5EA","198402","","0","366717","0083453","1","E00104347","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","6B2",50.649802,-2.472136,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5EB","DT3  5EB","DT3 5EB","198001","","0","367463","0080986","1","E00104293","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020561","E02004282","E33049612","E38000045","E34004617","E35001241","C1","5B2",50.627649,-2.461365,"E37000009","","E23000039",17159,"E56000016","E54000041"
"DT3 5ED","DT3  5ED","DT3 5ED","198001","","0","367566","0080969","1","E00104290","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020561","E02004282","E33049612","E38000045","E34004617","E35001241","C1","5B3",50.627512,-2.459910,"E37000009","","E23000039",17159,"E56000016","E54000041"
"DT3 5EE","DT3  5EE","DT3 5EE","198001","","0","367532","0080932","1","E00104293","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020561","E02004282","E33049612","E38000045","E34004617","E35001241","C1","5B2",50.627178,-2.460387,"E37000009","","E23000039",17159,"E56000016","E54000041"
"DT3 5EF","DT3  5EF","DT3 5EF","198001","","0","367594","0081081","1","E00104290","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020561","E02004282","E33049612","E38000045","E34004617","E35001241","C1","5B3",50.628521,-2.459524,"E37000009","","E23000039",17159,"E56000016","E54000041"
"DT3 5EG","DT3  5EG","DT3 5EG","198001","199512","1","367700","0080700","8","E00104295","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020561","E02004282","E33049615","E38000045","E34004617","E35001241","C1","5A3",50.625101,-2.457992,"E37000009","","E23000039",17159,"E56000016","E54000041"
"DT3 5EH","DT3  5EH","DT3 5EH","198001","200402","1","367512","0081066","1","E00104293","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020561","E02004282","E33049612","E38000045","E34004617","E35001241","C1","5B2",50.628381,-2.460682,"E37000009","","E23000039",17159,"E56000016","E54000041"
"DT3 5EJ","DT3  5EJ","DT3 5EJ","198001","","0","367474","0081092","1","E00104293","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020561","E02004282","E33049612","E38000045","E34004617","E35001241","C1","5B2",50.628613,-2.461221,"E37000009","","E23000039",17159,"E56000016","E54000041"
"DT3 5EL","DT3  5EL","DT3 5EL","198001","","0","367425","0081198","1","E00104395","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020580","E02004283","E33049618","E38000045","E34004617","E35001241","C1","5A1",50.629564,-2.461923,"E37000009","","E23000039",27254,"E56000016","E54000041"
"DT3 5EN","DT3  5EN","DT3 5EN","198001","","0","367335","0081213","1","E00104395","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020580","E02004283","E33049618","E38000045","E34004617","E35001241","C1","5A1",50.629683,-2.463194,"E37000009","","E23000039",27254,"E56000016","E54000041"
"DT3 5EP","DT3  5EP","DT3 5EP","198001","","0","367036","0081220","1","E00104393","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020579","E02004283","E33049620","E38000045","E34004617","E35001241","C1","5B2",50.629740,-2.467425,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5EQ","DT3  5EQ","DT3 5EQ","198001","","0","367512","0081066","1","E00104293","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020561","E02004282","E33049612","E38000045","E34004617","E35001241","C1","5B2",50.628381,-2.460682,"E37000009","","E23000039",17159,"E56000016","E54000041"
"DT3 5ER","DT3  5ER","DT3 5ER","198001","","0","367032","0081265","1","E00104396","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020580","E02004283","E33049620","E38000045","E34004617","E35001241","C1","6A4",50.630144,-2.467486,"E37000009","","E23000039",27254,"E56000016","E54000041"
"DT3 5ES","DT3  5ES","DT3 5ES","198001","","0","367366","0081091","1","E00104395","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020580","E02004283","E33049618","E38000045","E34004617","E35001241","C1","5A1",50.628598,-2.462748,"E37000009","","E23000039",27254,"E56000016","E54000041"
"DT3 5ET","DT3  5ET","DT3 5ET","198001","","0","367338","0080998","1","E00104395","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020580","E02004283","E33049618","E38000045","E34004617","E35001241","C1","5A1",50.627760,-2.463136,"E37000009","","E23000039",27254,"E56000016","E54000041"
"DT3 5EU","DT3  5EU","DT3 5EU","198001","","0","367208","0081027","1","E00104397","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020580","E02004283","E33049620","E38000045","E34004617","E35001241","C1","6A4",50.628014,-2.464976,"E37000009","","E23000039",27254,"E56000016","E54000041"
"DT3 5EW","DT3  5EW","DT3 5EW","198001","","0","367195","0081232","1","E00104392","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","5B3",50.629846,-2.465175,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5EX","DT3  5EX","DT3 5EX","198001","","0","367257","0081112","1","E00104395","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020580","E02004283","E33049618","E38000045","E34004617","E35001241","C1","5A1",50.628770,-2.464288,"E37000009","","E23000039",27254,"E56000016","E54000041"
"DT3 5EY","DT3  5EY","DT3 5EY","198402","","0","367261","0081174","1","E00104392","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","5B3",50.629339,-2.464240,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5EZ","DT3  5EZ","DT3 5EZ","198001","","0","367189","0081119","1","E00104393","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020579","E02004283","E33049620","E38000045","E34004617","E35001241","C1","5B2",50.628840,-2.465253,"E37000009","","E23000039",24233,"E56000016","E54000041"
