pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"DG7 3EG","DG7  3EG","DG7 3EG","200510","","0","276969","0563471","1","S00097360","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000485","S99999999","S01007538","S02001415","S34000771","S03000005","S99999999","S99999999","4","6A2",54.950662,-3.922545,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3EH","DG7  3EH","DG7 3EH","200509","","0","277004","0563497","1","S00097360","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000485","S99999999","S01007538","S02001415","S34000771","S03000005","S99999999","S99999999","4","6A2",54.950904,-3.922010,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3EJ","DG7  3EJ","DG7 3EJ","198001","","0","277082","0563412","1","S00097360","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000485","S99999999","S01007538","S02001415","S34000771","S03000005","S99999999","S99999999","4","6A2",54.950160,-3.920756,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3EL","DG7  3EL","DG7 3EL","198001","","0","277102","0563755","1","S00097359","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000485","S99999999","S01007538","S02001415","S34000771","S03000005","S99999999","S99999999","6","1A1",54.953245,-3.920591,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3EN","DG7  3EN","DG7 3EN","198001","","0","276902","0564310","1","S00097358","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007538","S02001415","S34000797","S03000005","S99999999","S99999999","6","1A3",54.958180,-3.923950,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3EP","DG7  3EP","DG7 3EP","198001","","0","277981","0565953","1","S00097358","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007538","S02001415","S34000797","S03000005","S99999999","S99999999","6","1A3",54.973202,-3.907810,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3ER","DG7  3ER","DG7 3ER","198001","","0","278259","0566528","1","S00097358","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007538","S02001415","S34000797","S03000005","S99999999","S99999999","6","1A3",54.978434,-3.903714,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3ES","DG7  3ES","DG7 3ES","198001","","0","278872","0565892","1","S00097359","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000485","S99999999","S01007538","S02001415","S34000771","S03000005","S99999999","S99999999","6","1A1",54.972872,-3.893872,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3ET","DG7  3ET","DG7 3ET","198001","","0","279838","0566776","1","S00097361","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1A3",54.981045,-3.879161,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3EU","DG7  3EU","DG7 3EU","198001","","0","278823","0567079","1","S00097361","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1A3",54.983520,-3.895140,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3EW","DG7  3EW","DG7 3EW","198001","","0","277761","0565086","1","S00097358","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007538","S02001415","S34000797","S03000005","S99999999","S99999999","6","1A3",54.965361,-3.910875,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3EX","DG7  3EX","DG7 3EX","198001","","0","277911","0567839","1","S00097361","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1A3",54.990123,-3.909707,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3EY","DG7  3EY","DG7 3EY","198001","","0","278461","0568805","1","S00097366","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1A3",54.998934,-3.901526,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3EZ","DG7  3EZ","DG7 3EZ","198001","","0","278205","0569495","1","S00097366","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1A3",55.005068,-3.905820,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3HA","DG7  3HA","DG7 3HA","198001","","0","278871","0568993","1","S00097366","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1A3",55.000722,-3.895200,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3HB","DG7  3HB","DG7 3HB","199302","","0","278585","0569923","1","S00097366","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1A3",55.009005,-3.900064,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3HD","DG7  3HD","DG7 3HD","198001","","0","278627","0570089","1","S00097366","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1A3",55.010506,-3.899478,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3HE","DG7  3HE","DG7 3HE","198001","","0","278761","0570329","1","S00097371","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000780","S03000005","S99999999","S99999999","6","1A3",55.012694,-3.897486,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3HF","DG7  3HF","DG7 3HF","198001","","0","278723","0570165","1","S00097366","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1A3",55.011212,-3.898010,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3HG","DG7  3HG","DG7 3HG","198001","","0","278663","0570225","1","S00097366","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1A3",55.011736,-3.898973,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3HL","DG7  3HL","DG7 3HL","198001","","0","278114","0570847","1","S00097371","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000780","S03000005","S99999999","S99999999","6","1A3",55.017188,-3.907818,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3HN","DG7  3HN","DG7 3HN","198001","","0","279366","0570195","1","S00097366","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1A3",55.011638,-3.887974,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3HP","DG7  3HP","DG7 3HP","198001","","0","279121","0570434","1","S00097370","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000922","S03000005","S99999999","S99999999","6","1A1",55.013725,-3.891904,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3HQ","DG7  3HQ","DG7 3HQ","198001","","0","278926","0570204","1","S00097365","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1B1",55.011618,-3.894848,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3HR","DG7  3HR","DG7 3HR","198001","","0","278851","0571795","1","S00097370","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000922","S03000005","S99999999","S99999999","6","1A1",55.025889,-3.896695,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3HS","DG7  3HS","DG7 3HS","198001","","0","278070","0572764","1","S00098229","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000919","S03000005","S99999999","S99999999","6","1A3",55.034400,-3.909318,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3HT","DG7  3HT","DG7 3HT","198001","","0","279276","0571135","1","S00097370","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000922","S03000005","S99999999","S99999999","6","1A1",55.020058,-3.889777,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3HU","DG7  3HU","DG7 3HU","198001","","0","279833","0572774","1","S00097370","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000922","S03000005","S99999999","S99999999","6","1A1",55.034914,-3.881761,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3HW","DG7  3HW","DG7 3HW","198001","","0","279741","0569502","1","S00097366","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1A3",55.005505,-3.881822,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3HX","DG7  3HX","DG7 3HX","198001","","0","279097","0573946","1","S00098229","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000919","S03000005","S99999999","S99999999","6","1A3",55.045267,-3.893760,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3HY","DG7  3HY","DG7 3HY","198001","","0","277198","0575355","1","S00098229","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000919","S03000005","S99999999","S99999999","6","1A3",55.057455,-3.924069,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3HZ","DG7  3HZ","DG7 3HZ","198001","","0","277447","0577282","1","S00098229","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000919","S03000005","S99999999","S99999999","6","1A3",55.074817,-3.921009,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3JF","DG7  3JF","DG7 3JF","199706","","0","280619","0569531","1","S00097362","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000485","S99999999","S01007545","S02001417","S34000800","S03000005","S99999999","S99999999","6","1A2",55.005977,-3.868114,"S99999999","S99999999","S23000009",4468,"S99999999","S99999999"
"DG7 3JG","DG7  3JG","DG7 3JG","198001","","0","277634","0563488","1","S00097359","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000485","S99999999","S01007538","S02001415","S34000771","S03000005","S99999999","S99999999","6","1A1",54.950978,-3.912175,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3JH","DG7  3JH","DG7 3JH","198001","","0","280110","0564531","1","S00097359","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000485","S99999999","S01007538","S02001415","S34000771","S03000005","S99999999","S99999999","6","1A1",54.960947,-3.873974,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3JJ","DG7  3JJ","DG7 3JJ","198001","","0","279978","0565474","1","S00097359","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000485","S99999999","S01007538","S02001415","S34000771","S03000005","S99999999","S99999999","6","1A1",54.969385,-3.876429,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
